"1","Okay I like this place but prices have gotten higher... And the man that works here always looks at everyone like they are going to steal or something! It not like I wanna pocket a 2 dollar nail art! Customer service sucks"
"1","I've been going here since 2000 but never have fallen in love with it like everyone else. Maybe I'm weird. Maybe I've got a very sensitive palette. Maybe I'm just not average, but I find Mama Ricotta's well below average and very very very salty.  I'm not someone who shies away from salt- I always have it on my eggs, etc.  But it seems like recently, everything at Mama's is over seasoned.  A lot of the dishes like the Pasta Primavera is very unremarkable so generally I like the chicken carciofi the best, but perhaps because of the capers it is so salty I can never finish it. I went there for a business lunch (basically the only reason I'll go) and had a roasted beet salad. I thought I was in the clear with a salad, but no- it was so salty too! A salad?? And not a nicoise salad?? It was very strange and it was very overdressed. Perhaps next time I'm forced to go, maybe I should try a sandwich? \n\nThe other complaint i have about this place is the service. One time recently the server was really inattentive. The second time, the server was really bitchy (and it was a guy). I've never understood how someone who relies on tips is smug and rude. Anyway that paired with the mediocre food means I'm never going to intentionally go here. I'd opt for Fiamma, Luciano's or Hawthorne's Pizza before here any day."
"2","We found this place after our fave [ kojan bistro ] closed down. My wife is the true aficiando of Korean cuisine and we decided to try Pepero the day we discovered Kojan had shut down. What can I say we both needed fix. Suffice to say we were glad we did. This is a small family run place in back of a small grocery, much like one would find in Korea. Great food at good prices, well worth the drive across town."
"1","1 star is for the service. Our waiter was attentive and very nice.\nThe 2nd star is for how unhesitatingly apologetic and eager to please the manager seemed after my lunch date had made complained.\n\nI heard this place has delicious dessert and milkshakes! But the name of the restaurant isn't \""Dessert & Milkshake Spot\"". If you're gonna be called \""Meatball Spot\"", your business better have THEE BOMBEST meatballs on the planet. Unfortunately, the taste and quality of the food was not presentable. Even the presentation lacked. Our food arrived in boring @$$ white plates and bowls. Whatever, looks aren't everything. But taste is. Not only were the meatballs bland (i had original sauce and regular meatballs), but they came out cold! Okay, not cold, but lukewarm is hardly how you want to serve food. \n\nMy friend ordered a salad. It came with no dressing. heh.\nBreadsticks were boring too. Who doesn't at least have delicious bread? mmmmmm. bread. \n\n\nAnyways, friend complained. Manager was very receptive to the criticism and took a portion of the bill off and offered a drink next time we stopped in. I'll be taking him up on that (except I want a milkshake).\n\nAs of right now, if you want THE BESTEST meatballs in Vegas, hit up Lavo during the day. Manager told us that the owner of Lavo owns this place too, so maybe they can share recipes."
"2","This classic french restaurant is a jewel in the desert.  An unexpected pleasure located in Cave Creek, amongst the eclectic mix of country and rock n' roll bars.  \n\nThe Oysters Rockefeller were delicious, the Chateaubriand with Hollandaise sauce was lean, tender and flavorful, and the Grand Marnier Souffle is always decadent and cooked to perfection.\n\nThe decor is very dated, but this is to me what gives the place so much charm.  It's a little bit of France, in the desert.  There is nothing pretencious about this place.  \n\nLove it!  It was a great place to enjoy my last meal of 2010."
"2","Along with friends Norm R., Robyn N. & Mike C., I got to be the first customer ever at this excellent new buffet today, which opened in the space formerly occupied by Jungle Buffet.  They were featuring 96 food items, not counting sauces & dressings.  I found the Sushi to be delicious, as was the Mongolian BBQ, which included shrimp, lamb, beef & chicken, along with various veggies.\n\nSome of my other favorite foods here today were the Crab Salad, the Egg Foo Young, & the Orange Chicken.  Minus one Star for the place because the \""Review\"" they have posted on their website from Holly S. is fake.  They just opened for the first time here today!     :-O\n\nWeekday Lunch Buffet $7.29"
"1","I used to like Paradise Bakery a lot more than I do now. They've changed their menu a bunch, and while I appreciate a menu that isn't stagnant, I found myself just staring at their chalk boards unable to find something that sounded appealing. \n\nI ended up selecting their avocado Cobb salad and it came with like three chunks of avocado. My full size salad and a medium sized mediocre iced coffee drink ran me almost $15 after tax.\n\nNot impressed."
"2","I'm reviewing just for the patisserie side! :) \n\nI got the french macarons pack with my friend, a 6-pack for $10.00 + tax. It wasn't so bad, relatively cheap. \n\nOMG. the gelato is amazing here. The Dulce De Luche is to DIE FOR. heaven in a cone! :)"
"2","My favorite bar in las vegas! Great crowd, great bartenders and fun events."
"2","Some of the best mexican food I have ever tried. Delicious seasoning, amazing staff and customer service."
"1","By now, you've probably all seen what this place looks like either on the news, Yelp! or Instagram, and it truly is beautiful inside.\nI came with some family members for Happy Hour.\nI was offered a drink, but declined stating I was going to wait a bit for the rest of my party. Well the server took that to mean that I wasn't going to drink at all that night and routinely ignored me when taking everyone else's drink orders once they arrived.\nThe food was decent. Nothing earth-shattering, inventive or innovative. The blended margarita was good, and the wine was tasty, but as my uncle said \""just because the restaurant looked like a church doesn't mean they have to give us communion sized portions!\""\nWill I come back? Yes, several friends want to try it out. Are there better options? Yes! I'm dying to get back to Gallo Blanco. Better tacos! And less expensive!"
"1","I tried their teriyaki lunch there and although they give you a lot of food it don't taste so great"
"1","Not impressed - food was flavorless. The set-up was cramped but cute vintage and unique. Wait staff looked run down but were nice. My corn beef hash was mushy with uncooked veggies.  The basket of muffins was okay but dry. My wife's biscuit and gravy was bland and cold, potatoes had no seasoning. We wasted $30 and the only pleasant was the wheat toast and my son's pancakes. Even the bacon was soggy and it is hard to hate bacon. We will not return."
"1","Delice gets two stars, and it has nothing to do with the food or coffee. Both are fantastic. In fact, I LOVE the coffee. \n\nIt's the service that stumps me, and why other reviews about this place and the service good stump me even more. My colleagues and I work spitting distance from Delice and come here pretty often. One thing we all agree on is that the experience with Delice employees is unpleasant. We'd probably frequent this place more if it were not for the negative attitudes of the employees. Yesterday morning was the kicker! When I went up to place my order, the girl at the cashier rolled her eyes when she saw me walking up and actually tried to walk away from me. I gave her this look like, what are you doing??? (but I was also slightly amused)...and she stuck around. Four of us got coffee yesterday, just coffee, and we all walked out remarking on how rude everyone was from the cashiers to the barista.\n\nPoint being:  I want coffee again this morning, but I don't want to deal with constipated college girls to get it, so I'll walk an extra block down to Starbucks."
"2","I recently had an interior paint job of bedrooms, bathrooms, trim, and touch up done through a competitor.  The price seemed to float higher and higher, even though I thought we had reached an agreement on the work to be done.  Needless to say, it left a bad taste in my mouth and some of the touch up looked terrible.  \n\nI called David and he was incredibly helpful and sympathetic to my situation.  I bought a couple of gallons of paint and he made the most of the situation on a limited budget.  The house now looks fabulous and I will not hesitate to use him again! \n\nThanks David!"
"2","Shalimar hosted a FootGolf open day last weekend and it was my first time there. Like many older courses in Arizona, they have the charm of Caddyshack style club that doesn't take its self too seriously. The staff were very friendly and helpful. It's only a 9 hole course and it means you can get around quick. It was a fun day playing this new and interesting game.\n\nIt's encouraging to see such a well know established golf club open to ideas and trying out new games to support the club and it's patrons. \n\nGood luck to everyone with this new adventure and supporting FootGolf. If you've never tried it, you should, it's cheap and fun to play for everyone, with little or nor experience in either soccer or golf. I'd recommend it."
"2","3.75 STARS*\n\nMy family always seems to stop by this little restaurant every time we drive through Phoenix. This place used to be extremely busy but the last couple times it's been kind of slow :( On a positive note, the servers are more attentive and they seem to be paying attention to small details that were once overlooked. \n\nThe food here is consistently good, not California Chinese restaurant amazing but still pretty delicious. It reminds me of something my parents would make at home. Portion sizes vary from visit to visit, however it still within reason for their cheap prices.   \n\nOverall, I've had numerous good experiences with food and service at this restaurant and will continue to come here."
"1","Not happy with this place. Went in today for a pedi and it was fine till the guy CUT me with the cuticle nippers. I've been dinged here and there before but even after getting everything done and I was drying I was still BLEEDING. Then after I was trying to take care of my wound the lady who did my mother was asking for us to pay. And I'm thinking like \""can u wait I'm trying to take care of a cut here\"" they need to be more gentle and patient is what I can say. I don't think I'll come back."
"2","I read the reviews but decided to come anyway since we had a gift card. I'm not sure what people are talking about.  Maybe they don't know what Chicago pizza is. We forgot to all for thick crust, but pizza was good.  Wings were bomb."
"1","This place was a hit or miss for me.  Been here a few times, keep in mind, I do not live in this side of town.\n\nI went here for the first time, with my best friend when they just opened.  They didn't have certain things on their menu.  OK, I get it.  They're pretty high tech with their iPads.  That was cool.  The food was pretty great that first time.  \n\nI went again a second time when my sister gave birth and was in Summerlin Hospital. The food was pretty great or I was just really hungry.  I took my niece and nephew and they enjoyed the spaghetti.\n\nI went there again and I ordered the adobo and sinigang.  The adobo was very cold and the sinigang was just warm.  They have a worker there that is very RUDE.  It's the guy who look Filipino and when you speak Tagalog to him he would look at you with a condescending look and say I DON'T SPEAK TAGALOG, Well that's okay, because I speak English VERY WELL.  What an a$$hole! \n\nWord of caution, DO NOT GO THERE for their \""KAMAYAN\"" night.  I do this with my family at home, with the whole banana leaves that's spread out.  The way they serve their food in the \""kamayan\"" night makes for a very GROSS smorgasbord of food you do not want to mix.  IT was a MESS! Do yourselves a favor and contact me for advise as to how to do this CORRECTLY!\n\nHomemade food is so much preferable.  I can cook most of the stuff they have, I'm just on the go a lot.  One thing is for sure, I WILL NEVER EAT here again."
"2","I was very pleased to find this spot. Excellent cocktails, beer and wine. The veal osso bucco actually brought me back  2 nights later. One of the best osso bucco dishes I've ever had!"
"2","Hands down the best repair shop in Vegas.  They specialize in Audi/VW but they work on all types of cars foreign and domestic.  Also they are great at performance work on any car. If your looking for that extra boost in your car take it to CARS!! I have been taking my cars here for years and they are very honest and work with everyone."
"1","Wow what a huge disappointment. Service was ok, not mean or anything, just off, like our server had better things to do. The food was ok, I wasn't impressed. Maybe I just ordered the wrong thing? I ordered the margarita pizza since that is my favorite kind. It wasn't bad, but it wasn't amazing. We also got the complimentary bread but it was so hard I actually cut the roof of my mouth from the crust! The Margharita (drink) I got tasted so nasty I swear it was well and not the kind the menu said they used. I know I was not in the minority about the taste of the food as some of my dinner companions had something they did not like about their plate. So once again I think I over hyped myself due to all the rave reviews. Needless to say for the price we paid and the experience we got, this place is not on our list of places to return to."
"2","When I was little, I was a very picky eater. I liked what I liked and would throw a fit if I had to eat something on my \""Do not eat\"" list.  But something changed as an adult.  Now, I am much more adventurous when it comes to food. (Except for ketchup. I still can't eat that stuff!)\n\nSo, when it comes to trying new restaurants and foods, I am more than happy to take a risk. And, that is what led me to Breadfruit.  Yeah, Jamaican food isn't like a culinary feat, and although I love Cuban food (a cousin to Jamaican food, you could say), I'd never ventured to the spicier side of Caribbean cuisine. But, WOW, I'm so glad I did!\n\nIt was a lovely Friday afternoon, when a work friend suggested we head over to Breadfruit for a long, leisurely lunch. And, I must say Breadfruit was a great antidote to a stressful work week. After waiting just a little too long for our menus, we were greeted by a friendly waiter who gave us some recommendations on drinks. My friend had the carrot-coconut juice -- he loves his carrot juice, so he was thrilled they had it on the menu and loved every sip of it. I, on the other hand, just had their house iced tea. They had a lot of other beverage options, I just wanted to avoid something too sweet. \n\nThere was a decent selection of menu choices and everything sounded delicious, so it was tough for me to decided which meal would whet my appetite.  My friend had the jerk chicken, which he said was spicy (of course) but fantastic. I had the brown stew chicken, and in my best Rachel Zoe, it was BA-na-NAs!  The chicken was cooked wonderfully and the flavorful sauce was so complex and delicious my taste buds sang a glorious \""Hallelujah!\"" \n\nI can't wait to go back and try more from their menu.  I was totally eying the plantain avocado spring rolls -- LOVE plantains and LOVE avocados, so I know I would LOVE this!  And, I was really wanting to try the curried chicken dumplings, but I was afraid if I had that for lunch I would be in a food coma for the rest of the day.\n\nYou know a place is good, while during your first visit, you are already planning what your next meal will be!  So for that reason alone, I'd say it was another great culinary adventure for me! Yeah!"
"2","Un excellent restaurant de d\u00e9jeuner!! Tout est tr\u00e8s bon!! L'endroit est magnifique en plus il est tr\u00e8s bien situ\u00e9 en face du parc Molson!! Mon omelette pr\u00e9f\u00e9rer est la San Francisco avec Cr\u00e8me sur et extra chorizo... Humm"
"1","I stayed here last month. It's your average motel (since the doors face outside, not a hallway), and the breakfast buffet is okay (scrambled eggs, hash browns, sausage links, bacon, cereal, batter to make waffles,   and toast provided). The walls are REALLY thin, so thin that the guy snoring next door kept us awake all night. \n\nThe room was clean and equipped with a mini fridge (like the kind you'd keep in your dorm room) and microwave, although lacking a safety deposit box. If you want to keep your items safe, you have to bring your items to the front desk, make a list of what you're dropping off, and then sign. I was uncomfortable making a list, so I decided to forgo this process.\n\nFYI if you call the front desk to order you a taxi, they actually order a car service. The car is an unmarked, dark-colored Lincoln sedan. To go to the 16th Street Sports Bar down the street cost us about $10 vs $6 for an actual taxi (which we ended up taking later). We didn't want to drink and drive, so not bad, but just know that the hotels in the area do not order taxis.\n\nMy main complaint is that we didn't have housekeeping service the entire time, hence the two stars. We left for lunch from 10:30AM - 1:30PM, returned, but housekeeping never arrived. We left again at 3PM for the rest of the day, and housekeeping, upon arrival back at the room after midnight, hadn't come. I called the front desk for someone to bring towels, but since there was no one to cover the front desk, we had to go get the towels ourselves. I also wanted an extra pillow, but the front desk person couldn't leave the front desk to get a pillow out of the housekeeping room. I thought this was very strange.\n\nI guess for less than $100/night (Hilton resort down the street much more expensive), it's not too bad. I would probably stay here again for the mere fact that the location is conducing to our activities. But, if I could find another hotel close by with a similar price, I wouldn't mind staying somewhere else."
"1","My wife and I saw this place featured on the local Mesa city channel one day and they were bragging about their fish and chips. So we decided to give it a go. We get there and are seated at a bar table we were not asked if we wanted something else. but I figured Fri. night, the place was kind of busy. I saw a table tent stating happy hour was 3-6 it was close to 6 so I asked the waitress if we still had time for HH; she stated is it 7' O clock? which I said no but your sign here says 6, she said it was wrong; I said that makes thing very confusing. My wife and I ordered bloody marys and they were horrendous. My wife couldn't even finish hers. We ordered our meals. I saw what I was to believe all you can eat fish and chips and my wife ordered soup. She was brought her soup which was a little to thick for what was supposed to be leek and potato soup.  She wasn't offered any bread or roll or crackers with her soup. My fish and chips came and they were good and when I ordered some more, all I got was fish. I was told I would have to pay extra for the chips. So I got a piece of fish in a wire basket and the paper they use bleeds onto the fish turning it red.. I asked her to bring it on another plate and she looked put out. After we paid, I asked the bald gentleman at the hostess station if he was the manager. he said he was. I asked to see a menu and was about to point to the fish and chips special before I could even get out what I was going to say. I was cut off abruptly by him saying it's all you can eat cod not all you can eat cod and chips. I was OK but it's confusing and you should have your waitresses explain that before they take the order so we know if we want more chips they are extra; He was definitely a prick about it. I just know I will not go back if that's they way they treat customers.\n\nI hope someone from the Harp upper management reads this and takes action"
"2","Sunday afternoon late lunch...tried a couple fo the new taco offerings from the newly redesigned menu.  I had the pick 2 taco for $7.99 plate with Achiote Chicken (it had grilled pineapple and a delicious dipping sauce) and the Southwest Chicken which was okay, not a whole lot of flavor.  He had a enchilada platter and was pleased with it.\n\nThe Achiote Chicken will be a repeat choice and the salsa and chips are my fav of the chain restaurants.  Great service, quiet afternoon crowd and a overall enjoyable experience for right at $20 for 2."
"1","Don't believe the hype. \n\nDrive 6.5 hours to Reno and eat at Sushi Pier!!!\n\nI've been eating sushi since 1984. Way before it was cool. It has always been my favorite food and something I crave regularly. So when I moved to Reno, NV I was excited by AYCE sushi places with reasonable prices and an incredible selection of nigri, maki, and appetizers. \n\nI came to Vegas for a job interview, which went pretty well I might add, and rewarded myself in a typical fashion, with AYCE sushi. I figured how different could it be?\n\nI scoured Yelp for a while and came across Sushimon and Yama Sushi, the two most reviewed AYCE spots around. I chose Sushimon based on Yama reviews stating that they pre sliced their fish and one person had seen cockroaches. \n\nI pulled up and the place was pretty full, good sign, so I sat down and ate. The only memorable things were hamachi Kama and tempura sweet shrimp heads, and they were memorable only because they aren't typically available at my sushi spot in Reno.  \n\nAs a sushi fanatic, there is a price point at which I would rather enjoy the taste and art of well prepared sushi, than gorge myself on very mediocre stuff. And at $30, this hits that spot!\n\nBottom line is people from Las Vegas should know what good food is, and this sure ain't it.\n\n2.5 stars for friendly sushi chef, hamachi Kama, sweet shrimp heads, and plum ice cream. They also get points for serving half rolls."
"2","Best coffee in town. You never would think a donut shop would be known for their coffee but Dunkin Donuts has excellent coffee. The donuts are slightly above average. But over all a good quick on the go breakfast."
"1","Hotel needs to be updated. Upon arrival to our room we opened the door and the smell of weed smacked us in the face. The safe had an old pair of old stinky loafers. The water pressure in the shower was terrible and it took forever to rinse out my hair. The room was not very clean. Trying to park close to the tower you were in was a cluster. Rooms were cheap, but like they say \""you get what you pay for\""  definitely will not stay at this hotel again."
"1","I really wanted to like Uncorked as it is close to where I live and work and it is very cute! However, with the exception of the owner Ali, the service is not good. \n\nI have visited Uncorked 2 times in less than a month and had less than acceptable service by the staff. The last time, the waitress was down right rude to my guest and although the waitress comped our wine, it didn't make up for her terrible attitude. \n\nI think if the staff turned over, that this could be a great little local spot, but until then, I'm not heading back."
"2","Good food, good service, good atmosphere. Nice place to come if you're craving Asian fusion or are celebrating something special. I do recommend you come with a fair amount of people so you'll be able to sample a little of everything as it is family style portions. Items that stood out for me on the menu were the sea bass, shitake mushrooms, and udon noodles. Lots of mushroom which I like and you can taste a hint of the sake they used in it. The sea bass was very fresh, tender, a bit fishy though so if you don't like the fish taste, I wouldn't recommend it. And last but not least, the filet mignon was nicely peppered, grilled, and complimented the udon noodles well. All the other stuff we ordered like pad thai, kung pao chicken, or the lobster wonton didn't excite my taste buds. The kung pao chicken had more vegetables then it did chicken. Boo. The pad thai was dry and not enough sauce, also I found it odd to serve a Thai dish at a Chinese fusion restaurant. The lobster wonton were mediocre. Would have been better if they were smaller or maybe fried. They had too much filling and were soggy. The little fortune cookies they give you at the end are kind of fun. They're chocolate cookies with your not so everyday fortunes :) Service was amazingly fast, 3.5 stars for you Tao!"
"1","SLOW food prep (45 minutes from order to serve). Watched other patrons walk out as well, even though 1/3 of tables were empty. Half of items cold/undercooked upon arrival (including sausage. undercooked pork = DANGER). Banana pancakes excellent. Steak, eggs, potatoes, bacon underwhelming. Server slow and indifferent. Owner kind enough to offer free bacon and cut the bill in half. A nice gesture. Not enough to change my opinion that the establishment is not worth the rating."
"2","love ghostbar!\n-great view\n-good drinks\n-good vibes\ni absolutely loved everything about ghostbar. no complains at all."
"1","Sloppy sandwich. Did you read that Tom? Your sandwich I paid 8 dollars for was sloppily made!\n\nI needed to eat while working at MGM. I wanted to eat at Craftsteak, but it was closed. I saw 'whichcraft and after reading reviews I was skeptical. However, it was there, it was open, there was no line.\n\nI opted for the mozzarella panini. I was weary of ordering a pricier sandwich with meat because of the mediocre reviews of most of them. Sandwich ordered to go.\n\nWait time was fast. Took my panini away and... As I ate it I realized the half I was eating only had cheese in it. Wtf, I thought. So I inspected the other half - and there was the rest of the ingredients. Slopped into the panini, spilling out the other side.\n\nCome on. If I'm going to pay over 8 bucks for a panini could it at least be well made? The flavors were decent, but the presentation was terrible. Plus how can I even rectify the ingredients dispersal situation when everything is already grilled together? That's right... I can't.\n\nIf you want a sammie go to Earl of Sandwich. At least if it sucks, you will not have paid as much for it."
"1","Never the type to write these types of reviews, but believe me when I say DO NOT WASTE YOUR TIME OR MONEY COMING TO THIS RIDICULOUS PLACE. \n\nAllow myself to explain my reasoning behind why I would never ever go back to this poorly ran establishment. I have been here twice now and I can confidently say never again.\n\nENCOUNTER ONE: First of all, looking for a place to smoke hookah and get drinks with friends -- this was a location that came up that provided both. I was even more excited that when I googled it, a GroupOn came up. As a precaution, I called Luna prior to purchasing it and they said they were accepting the GroupOns and were open until 3-4 in the morning. With that said, I purchased the GroupOn, which stated one hookah, one hummus trio plate, and one pot of Teavanna tea. My friends and I arrived around 11:30pm. Once seated, I presented the GroupOn to our server and she actually physically took my phone (without asking) to a room behind the bar. When she returned, she said, \""We do not honor GroupOns after 10:00pm.\"" I, very nicely, told her we had called ahead of time and no time limit was mentioned -- nor was any time indicated in the fine print of the GroupOn itself. Very unapologetic, she said there was nothing she could do. I then asked if I could speak to the owner, who, I would like to add, was probably one of the most emotionless and careless people I had ever met. After talking in circles for about 10 minutes, he agreed to provide us with free hookah and a plate of fries on the house... and that he would not use our GroupOn, that we could use it next time we come in. I noticed he had pushed the redeem button on the GroupOn app and when I told him this, he just said not to worry about it... to just remind him next time we come in and he would take care of us. How nice of him, right? So, the night went on, the atmosphere was okay. The music was decent at times, at others it was not good at all. We ended up spending about 250$ on drinks and shots, but the service was terrible. We would have to flag someone down any time we needed something and half the time, I had to ask twice to get something. This is definitely not a place that knows how to work their tips... These girls did not care about providing good customer service one bit. The night ended, and while I wouldn't say it was a memorable night, it wasn't a total fail either -- so I told myself I would give it another try next time. I did have a GroupOn I still was able to use for my next visit afterall.\n\nENCOUNTER TWO: Fast forward two weeks later. I had a friend who was in town visiting, looking for something chill but fun to do. Arriving at 8:30pm, clearly before the supposed undisclosed 10:00pm time frame, I presented the GroupOn to our server. I explained the situation about the last time and how the owner said he would let us use this at another time. She requested to take my phone to show the owner and spoke with him briefly across the room, where he was sitting in a corner smoking hookah with two other people. She came back to say that it was the other owner who said that, and they had called him numerous times without any ability to contact him for verification. She apologized and said there was nothing she could do. Despite the situation, no customer service was given. We decided to stay since we were already there. I was already annoyed... but 30 minutes later, I see the same owner, THE SAME OWNER WHO TOLD ME TO MY FACE HE WOULD HONOR IT TWO WEEKS AGO, who was who she spoke with, who promised the use of the Groupon. We made eye contact for more than a second, to where I knew he knew who I was... and all he could do was awkwardly look away and keep walking. All I could do was laugh! It is obvious business for them isn't going well, based of how the place was not busy at all... but you turning customers away is not going to help your business either. The fact this place lacks serious customer service and has owners who know nothing about customer service themselves vouches for why it is that way. \n\nBottom line, I gave this place a chance... TWICE. The servers are terrible, the drinks are overpriced, the venue is small, and above all, the owner himself is a lying piece of scum. Living in Las Vegas for the last 10 years, I've never been to such a poorly managed establishment. Never again, Luna. My last words: FUCK THAT PLACE."
"2","My trip to Montreal may have ended and I am no longer in the area, but fond memories of my brunch at Cachitos keep playing over and over again in my head.  \n\nThey have excellent customer service, welcoming you and offering a sample as soon as you walk through the door, enticing you to order.  I ordered the Combo that comes with 2 cachitos (I chose beef and the Spinach-Ricotta), a lentil soup and a beverage.  Everything was really good.  The lentil soup will literally warm you from the inside out.  I really liked the Spinach-Ricotta cachito, but the beef one was a bit dry.   You definitely need the mayo sauce they give you on the side for dipping.  \n\nThe above fed two of us and we were quite happy-full.   With an extra order of a caffe and a bite-sized dulce de leche cupcake, our bill rang us up to only $13 for all of this deliciousness!  Seating is limited, so you may have to have a backup plan to take out in case all the tables and chairs are filled."
"2","Had them deliver and it was still hot!  Always great service and really yummy!!"
"2","Quick, high-quality sandwiches and other quick offerings.  The portions are generous and everything was high quality.  Service was good, though it is just counter service (then you can eat at the nearby sports bar, keno, or the small restaurant seating space).\n\nTip...there's a discount coupon in the book you get on hotel check-in.\n\nOh, and the desserts were ridiculously large and very tasty."
"2","Free craps lessons here at 11am-12pm. \n\nI won $500 on the $1 slot machine last trip in january and this trip, I won $1,080, also on the SAME machine. I wish I kept the monies :(\n\nGreedy, I went back to where we were staying, Aria, and lost it all back and more.\n\nWill try again next time :)"
"1","Food and drinks were sub-par.  I used to come here quite often, and for some reason the last year it has seemed to slip off.  This visit the wings were overcooked, and the drinks were extremely diluted for what you would expect a double to be.  Myself and my friend both ordered chicken sandwiches, and both were chared and chewey at the same time (neither of us finished).  This used to be my favorite Maricopa restaurant, but im not so sure anymore."
"1","Sorry - group of 11 and we're offered water for $2 a person and no tap water? BS. The wait service at the bar was extremely slow and although its not the wait staff's fault, the policies of the restaurant are totally bogus. You come to Vegas for the experience and high end service and to be told no tap water available is totally uncalled for.\n\nThe food was on the same scale as maybe Applebee's but also priced at that point. I would avidly recommend you avoid this place - it's a novelty at best."
"1","too expensive, crappy service, and crappy food."
"2","We always get this at work for office lunch..  they deliver and our order is always correct! \n\nI love the nutty mixed up salad. Fruit, chicken, nuts and mixed greens. It comes with a balsamic dressimg...  Awesome!"
"2","Lance arrived on time and proceeded to spend 3 1/2 hours cleaning our ridiculously dirty air ducts. We have evap cooling that we use several months a year, so you can only imagine...The debris he sucked out resembled sand. I'm sure our eyes, sinuses & allergies are going to be thanking Honest Air Duct Cleaning for a very long time! Great price, excellent professional job."
"2","Went in today based on Yelp reviews. I hate spending money on mani/pedis - especially because I usually am disappointed with the leg massage or cuticle trim. I figured this place was cheap enough not to care...\n\nHolly welcomed me immediately. They were a little busy but had plenty of people working. She did a WONDERFUL job!! Great leg/foot massage with sea salt. She was just the right amount of talkative and so kind. She also did a great job on my nails - they look wonderful and are so cleaned up. She rubbed my arms all the way up to my shoulders. It was so relaxing and comfortable. I haven't had such a pleasant mani/pedi experience in a very long time.\n\nBest of all, it was only $30 for a manicure and pedicure! Deal of the century. I will definitely be back :)"
"1","This place always finds a way to mess up my order, I suggest going to a different location. Employees are always in bad moods also"
"1","Well.. when I walked inside, I was first reminded of those hole-in-the-wall establishments. Mind you, those can be really good.\n\nService does indeed lack, but that may be due to just having two servers. The guy seemed clueless to me, half the time, and the girl seemed to know what she was doing. Although, it did take us about 3 tries to get just plain WATER. Whatever drink they provide you with for the tin cans remind me of burnt rice.\n\nAnywho, I ordered the ddukbokki w/ ramen ($10) cause my sister mentioned it and my friend had the pork belly squid item ($20). Next time I'd definitely try the tapas though. Those range about $4+ so it can get pricey ordering those simple dishes.\n\nOn another note, our side dishes didn't come out till after the food, and that was after we asked for them. Another table got their dishes about the time they were seated so that was upsetting. If I do actually go back, I'll have to see if the service gets any better."
"1","I bought a voucher on Deal Chicken and called numerous times to schedule. The frst time I had to leave a message no answer they called back and said they would have the girl in the office call to schedule. She called back a couple of days later and couldn't schedule me at that time for the day I needed. I have a very tight schedule and Tuesday is the only day I am home all day. She said would get back to me which she never called. I called back and finally got it scheduled for Tuesday before Thanksgiving they were a no call no show I called the next day and he said they had a hose break. He said he would come out on Friday and give us the vip treatment because of the mix up. I said  that I would have to have my daughter come over since I would be out of town.  Again no call no show. I called today Tuesday and to find out what happened and he said their truck broke down and was in the shop. Still doesn't explain why he didn't call to say they couldn't make it. Thats is just common courtesy and good business practice. I told them I was going to ask for a refund from Deal Chicken he got very angry and accused me of yelling at him and hung up on me. I got on the phone and called Deal Chicken and they refunded the money. As I was on the phone with them  David called and left me a very snotty message saying he spoke with his business partner they would give me a month free and they were trying to work with me as it had only been a week and they had equipment break down and I was trying to ruin their reputation with Deal Chicken they were going to tell Deal Chicken what they offered me and I wasn't working with them. I wasn't looking for something extra I just wanted what I paid for. The thing is all it would have taken was a PHONE CALL to say they were having equipment problems. I shouldn't be the one that had to call them both times to find out they were having problems. He had two opportunities to call and didn't do it either time. We own a business I understand things happen but you don't leave customers hanging a phone call goes a long ways. I wouldn't have ever written this review had David not called and left me that message. That is bad business"
"2","Best Pho in town!  The service is top notch and the environment is great. I eat here every other week. So far I am in love with the spring rolls and crispy tofu."
"1","Poor food and grumpy service. The Hawaiian BBQ place here previously rocked. Save the upset tummy and head over to another option like Kyklos Greek."
